"year","Date","STN_ID","SSTP","lat","lon","source"
1989,1989-07-10,"C46181 Nanakwa Shoal",16.32,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-11,"C46181 Nanakwa Shoal",16.675,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-12,"C46181 Nanakwa Shoal",16.45,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-13,"C46181 Nanakwa Shoal",17,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-14,"C46181 Nanakwa Shoal",16.567,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-15,"C46181 Nanakwa Shoal",16.717,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-16,"C46181 Nanakwa Shoal",16.925,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-17,"C46181 Nanakwa Shoal",17.075,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-18,"C46181 Nanakwa Shoal",17.033,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-19,"C46181 Nanakwa Shoal",17.133,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-20,"C46181 Nanakwa Shoal",16.738,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-21,"C46181 Nanakwa Shoal",17.02,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-22,"C46181 Nanakwa Shoal",16.575,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-23,"C46181 Nanakwa Shoal",16.367,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-24,"C46181 Nanakwa Shoal",16.983,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-25,"C46181 Nanakwa Shoal",16.5,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-01,"C46181 Nanakwa Shoal",16.1,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-02,"C46181 Nanakwa Shoal",15.7,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-03,"C46181 Nanakwa Shoal",14.85,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-04,"C46181 Nanakwa Shoal",14.386,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-05,"C46181 Nanakwa Shoal",14.818,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-06,"C46181 Nanakwa Shoal",15.75,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-07,"C46181 Nanakwa Shoal",15.812,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-08,"C46181 Nanakwa Shoal",15.28,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-09,"C46181 Nanakwa Shoal",13.629,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-10,"C46181 Nanakwa Shoal",14.3,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-11,"C46181 Nanakwa Shoal",14.363,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-12,"C46181 Nanakwa Shoal",13.517,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-13,"C46181 Nanakwa Shoal",13.914,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-14,"C46181 Nanakwa Shoal",13.8,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-15,"C46181 Nanakwa Shoal",14.375,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-16,"C46181 Nanakwa Shoal",13.529,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-17,"C46181 Nanakwa Shoal",13.933,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-18,"C46181 Nanakwa Shoal",13.133,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-19,"C46181 Nanakwa Shoal",12.571,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-20,"C46181 Nanakwa Shoal",12.117,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-21,"C46181 Nanakwa Shoal",13.56,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-22,"C46181 Nanakwa Shoal",13.44,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-23,"C46181 Nanakwa Shoal",13.329,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-24,"C46181 Nanakwa Shoal",13.167,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-25,"C46181 Nanakwa Shoal",13.138,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-26,"C46181 Nanakwa Shoal",13.336,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-27,"C46181 Nanakwa Shoal",13.186,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-28,"C46181 Nanakwa Shoal",12.929,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-29,"C46181 Nanakwa Shoal",13,53.83,-128.8317,"DFO_MEDS"
1989,1989-09-30,"C46181 Nanakwa Shoal",12.943,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-01,"C46181 Nanakwa Shoal",12.386,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-02,"C46181 Nanakwa Shoal",12.414,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-03,"C46181 Nanakwa Shoal",12.571,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-04,"C46181 Nanakwa Shoal",11.825,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-05,"C46181 Nanakwa Shoal",12.167,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-06,"C46181 Nanakwa Shoal",12.662,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-07,"C46181 Nanakwa Shoal",11.711,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-08,"C46181 Nanakwa Shoal",11.4,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-09,"C46181 Nanakwa Shoal",11.7,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-10,"C46181 Nanakwa Shoal",10.886,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-11,"C46181 Nanakwa Shoal",10.438,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-12,"C46181 Nanakwa Shoal",10.26,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-13,"C46181 Nanakwa Shoal",9.8,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-14,"C46181 Nanakwa Shoal",9.84,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-15,"C46181 Nanakwa Shoal",9.771,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-16,"C46181 Nanakwa Shoal",9.45,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-17,"C46181 Nanakwa Shoal",9.225,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-18,"C46181 Nanakwa Shoal",8.633,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-19,"C46181 Nanakwa Shoal",8,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-20,"C46181 Nanakwa Shoal",7.65,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-21,"C46181 Nanakwa Shoal",7.48,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-22,"C46181 Nanakwa Shoal",7.511,53.83,-128.8317,"DFO_MEDS"
1989,1989-10-23,"C46181 Nanakwa Shoal",8.033,53.83,-128.8317,"DFO_MEDS"
